word,freq,english,german,sound,spell
floʊt,1,1,0,1,0
fləmɪŋɡəʊz,1,1,0,1,0
flɔd,1,1,0,1,0
flʌd,1,1,0,1,0
flɛʃ,1,1,0,1,0
flɔɹ,1,1,0,1,0
flɜɹɪʃ,1,1,0,1,0
flʌɹɪʃ,1,1,0,1,0
flɔɪ,1,1,0,1,0
foʊkstoʊn,1,1,0,1,0
foʊkəs,1,1,0,1,0
foʊkəst,1,1,0,1,0
foʊld,1,1,0,1,0
foʊn,1,1,0,1,0
foʊtoʊ,1,1,0,1,0
foʊtəɡɹæf,1,1,0,1,0
fud,1,1,0,1,0
ful,1,1,0,1,0
fulɪʃ,1,1,0,1,0
fyu,1,1,0,1,0
fyunəɹəl,1,1,0,1,0
fyutʃəɹ,1,1,0,1,0
fɪftin,1,1,0,1,0
fʊlfɪl,1,1,0,1,0
fəmɪlyəɹ,1,1,0,1,0
fənænʃəl,1,1,0,1,0
fəsɪlɪtɪ,1,1,0,1,0
fətɑɡɹəfɪ,1,1,0,1,0
fɔɹteɪst,1,1,0,1,0
fɔɹbɪd,1,1,0,1,0
fɔɹtuɪtəs,1,1,0,1,0
fɛɹʌɹi,1,1,0,1,0
fɪɡɜɹskɪ,1,1,0,1,0
fɔɹɡɛt,1,1,0,1,0
fɔɹɡɪv,1,1,0,1,0
fɛbyəwɛɹɪ,1,1,0,1,0
fɛdəɹəl,1,1,0,1,0
fɛdɛɹəl,1,1,0,1,0
fɛdɹəlɪzm,1,1,0,1,0
fɛdɹəlɪzəm,1,1,0,1,0
fɪftɪ,1,1,0,1,0
fɪfθ,1,1,0,1,0
fɪks,1,1,0,1,0
fɑks,1,1,0,1,0
fʊlnɛs,1,1,0,1,0
fɔl,1,1,0,1,0
fɪl,1,1,0,1,0
fʊl,1,1,0,1,0
fɛld,1,1,0,1,0
fɔldz,1,1,0,1,0
fɪlm,1,1,0,1,0
fɔls,1,1,0,1,0
fɔlt,1,1,0,1,0
fɛlt,1,1,0,1,0
fɛləʊ,1,1,0,1,0
fɑləʊ,1,1,0,1,0
fɑləʊɪŋ,1,1,0,1,0
fɛləʊʃɪp,1,1,0,1,0
fʌn,1,1,0,1,0
fɑnd,1,1,0,1,0
fʌnd,1,1,0,1,0
fɛns,1,1,0,1,0
fʌnɪ,1,1,0,1,0
fɪnɪʃ,1,1,0,1,0
fʊtbɔl,1,1,0,1,0
fʊtpæθ,1,1,0,1,0
fʊtstɛp,1,1,0,1,0
fɪt,1,1,0,1,0
fʊt,1,1,0,1,0
fɑtə,1,1,0,1,0
fɪtɪd,1,1,0,1,0
fɪzɪkəl,1,1,0,1,0
fɛzənt,1,1,0,1,0
fɑðəɹ,1,1,0,1,0
fɛðəɹ,1,1,0,1,0
fɑðəɹz,1,1,0,1,0
fɔɹhɛd,1,1,0,1,0
fɑɹ,1,1,0,1,0
fɪʃ,1,1,0,1,0
fɔɹ,1,1,0,1,0
fɜɹ,1,1,0,1,0
fɛə,1,1,0,1,0
fɪə,1,1,0,1,0
fɜɹbɪʃɪŋ,1,1,0,1,0
fɔɹk,1,1,0,1,0
fɔɹkəɹ,1,1,0,1,0
fʌŋkʃən,1,1,0,1,0
fɑɹmyɑɹd,1,1,0,1,0
fɑɹm,1,1,0,1,0
fɜɹm,1,1,0,1,0
fɔɹm,1,1,0,1,0
fɔɹməl,1,1,0,1,0
fɑɹməɹ,1,1,0,1,0
fɔɹməɹ,1,1,0,1,0
fɔɹməɹlɪ,1,1,0,1,0
fɜɹnɪtʃəɹ,1,1,0,1,0
fɜɹnɪʃ,1,1,0,1,0
fɪɹs,1,1,0,1,0
fɔɹs,1,1,0,1,0
fɜɹst,1,1,0,1,0
fɜɹsən,1,1,0,1,0
fɔɹt,1,1,0,1,0
fɔɹtʃunət,1,1,0,1,0
fɔɹtʃʊn,1,1,0,1,0
fɑɹveɪ,1,1,0,1,0
fɔɹwəɹd,1,1,0,1,0
fɔɹwəɹdz,1,1,0,1,0
fɪɡyʊɹ,1,1,0,1,0
fɑɹðəɹ,1,1,0,1,0
fɜɹðəɹ,1,1,0,1,0
fɔɹθ,1,1,0,1,0
fɛɹɪ,1,1,0,1,0
fɔɹɪd,1,1,0,1,0
fɛɹɪk,1,1,0,1,0
fɔɹən,1,1,0,1,0
fɔɹɪn,1,1,0,1,0
fɔɹɪnəɹ,1,1,0,1,0
fɔɹəst,1,1,0,1,0
fɪʃəɹmæn,1,1,0,1,0
fɪŋɡəɹ,1,1,0,1,0
fɛmənɪnətɪ,1,1,0,1,0
fɔɹtəfəkeɪʃənz,1,1,0,1,0
fɹænsɪs,1,1,0,1,0
fɹæŋklɪn,1,1,0,1,0
fɹæŋkəfaɪl,1,1,0,1,0
fɹænsɪskoʊ,1,1,0,1,0
fɹaɪ,1,1,0,1,0
fɹaɪt,1,1,0,1,0
fɹaɪtn,1,1,0,1,0
fɹaɪtənɪŋ,1,1,0,1,0
fɹaɪəɹ,1,1,0,1,0
fɹeɪmwɜɹk,1,1,0,1,0
fɹeɪm,1,1,0,1,0
fɹeɪz,1,1,0,1,0
fɹi,1,1,0,1,0
fɹidəm,1,1,0,1,0
fɹidəmz,1,1,0,1,0
fɹikwənsɪ,1,1,0,1,0
fɹikwənt,1,1,0,1,0
fɹiz,1,1,0,1,0
fɹiə,1,1,0,1,0
fɹutlɛs,1,1,0,1,0
fɹut,1,1,0,1,0
fɹʌm,1,1,0,1,0
fɹɛnd,1,1,0,1,0
fɹɛndlɪ,1,1,0,1,0
fɹɛndz,1,1,0,1,0
fɹɛndʃɪp,1,1,0,1,0
fɹʌnt,1,1,0,1,0
fɹɛntʃ,1,1,0,1,0
fɹɛʃ,1,1,0,1,0
fɹɪɡɪŋ,1,1,0,1,0
gaɪɛtɪ,1,1,0,1,0
gɔ,1,1,0,1,0
gɑɹdnəɹ,1,1,0,1,0
gɑɹtnəɹ,1,1,0,1,0
hæphæzəɹd,1,1,0,1,0
hæbət,1,1,0,1,0
hæd,1,1,0,1,0
hæf,1,1,0,1,0
hælpəɹ,1,1,0,1,0
hæmdən,1,1,0,1,0
hæməɹ,1,1,0,1,0
hændɹaɪtɪŋ,1,1,0,1,0
hændʃeɪk,1,1,0,1,0
hænd,1,1,0,1,0
hændl,1,1,0,1,0
hændz,1,1,0,1,0
hæpn,1,1,0,1,0
hæpɪ,1,1,0,1,0
hæpənd,1,1,0,1,0
hæpənz,1,1,0,1,0
hæpɪnəs,1,1,0,1,0
hæpənɪŋ,1,1,0,1,0
hæt,1,1,0,1,0
hæv,1,1,0,1,0
hævɪŋ,1,1,0,1,0
hæz,1,1,0,1,0
hæŋ,1,1,0,1,0
hæŋkəɹtʃɪf,1,1,0,1,0
haɪ,1,1,0,1,0
haʊ,1,1,0,1,0
haɪd,1,1,0,1,0
haɪkɪlə,1,1,0,1,0
haɪlɪ,1,1,0,1,0
haʊs,1,1,0,1,0
haɪstəɹ,1,1,0,1,0
haɪt,1,1,0,1,0
haɪtn,1,1,0,1,0
haɪweɪ,1,1,0,1,0
haɪəɹ,1,1,0,1,0
haʊɪŋtən,1,1,0,1,0
haɪbɜɹnɪəz,1,1,0,1,0
haɪpəmænɪk,1,1,0,1,0
haɪpəmeɪnɪə,1,1,0,1,0
haʊɛvəɹ,1,1,0,1,0
heɪ,1,1,0,1,0
heɪsn,1,1,0,1,0
heɪst,1,1,0,1,0
heɪstɪ,1,1,0,1,0
heɪt,1,1,0,1,0
heɪtɹɪd,1,1,0,1,0
heɪwʊd,1,1,0,1,0
hi,1,1,0,1,0
hil,1,1,0,1,0
hip,1,1,0,1,0
hit,1,1,0,1,0
hiə,1,1,0,1,0
hoɹaɪzn,1,1,0,1,0
hoɹaɪzən,1,1,0,1,0
hoʊldaʊt,1,1,0,1,0
hoʊlseɪləɹz,1,1,0,1,0
hoʊl,1,1,0,1,0
hoʊld,1,1,0,1,0
hoʊlɪ,1,1,0,1,0
hoʊmkʌmɪŋ,1,1,0,1,0
hoʊmmeɪd,1,1,0,1,0
hoʊmwɜɹk,1,1,0,1,0
hoʊm,1,1,0,1,0
hoʊp,1,1,0,1,0
hoʊpfəl,1,1,0,1,0
hoʊpləs,1,1,0,1,0
hoʊst,1,1,0,1,0
hoʊməʊsɛkʃʊəl,1,1,0,1,0
hoʊməʊsɛkʃʊæləti,1,1,0,1,0
huɛvəɹ,1,1,0,1,0
hu,1,1,0,1,0
hudə,1,1,0,1,0
hum,1,1,0,1,0
huz,1,1,0,1,0
hwaɪ,1,1,0,1,0
hwaɪl,1,1,0,1,0
hwaɪthɛə,1,1,0,1,0
hwaɪtlɑk,1,1,0,1,0
hwɛn,1,1,0,1,0
hwɪskt,1,1,0,1,0
hwʌt,1,1,0,1,0
hwɪtʃ,1,1,0,1,0
hwɛðəɹ,1,1,0,1,0
hwɛə,1,1,0,1,0
hwɜɹlɪŋ,1,1,0,1,0
hwʌtɛvəɹ,1,1,0,1,0
hyudʒ,1,1,0,1,0
hyumən,1,1,0,1,0
hyumənz,1,1,0,1,0
hyumɔɹ,1,1,0,1,0
hyuməɹəs,1,1,0,1,0
həbibɪ,1,1,0,1,0
həbɪtʃʊəl,1,1,0,1,0
həloʊ,1,1,0,1,0
hɪmsɛlf,1,1,0,1,0
hɪstɔɹɪkəl,1,1,0,1,0
həɹsɛlf,1,1,0,1,0
həɹz,1,1,0,1,0
hɪɡɪnbɑθəm,1,1,0,1,0
hʊɹɑ,1,1,0,1,0
hɛd,1,1,0,1,0
hɛdeɪk,1,1,0,1,0
hʌdl,1,1,0,1,0
hɛdz,1,1,0,1,0
hɛdɹɛs,1,1,0,1,0
hɑfləɹ,1,1,0,1,0
hʌfɪ,1,1,0,1,0
hʊk,1,1,0,1,0
ɪlnəs,1,1,0,1,0
hɔl,1,1,0,1,0
hɪl,1,1,0,1,0
hɛld,1,1,0,1,0
hɛlp,1,1,0,1,0
hɛlpfəl,1,1,0,1,0
hɛlθ,1,1,0,1,0
hɑlɪdeɪ,1,1,0,1,0
hɛlθɪ,1,1,0,1,0
hɑləʊ,1,1,0,1,0
hɛm,1,1,0,1,0
hɪm,1,1,0,1,0
hʌm,1,1,0,1,0
hʌmbl,1,1,0,1,0
hʌmfɹɪ,1,1,0,1,0
hɛn,1,1,0,1,0
hɪndəɹ,1,1,0,1,0
hʌndɹɛd,1,1,0,1,0
hʌndɹɛdz,1,1,0,1,0
hʌndɹɛdθ,1,1,0,1,0
hɪndɹəns,1,1,0,1,0
hʌnt,1,1,0,1,0
hɑps,1,1,0,1,0
hɑspɪtəl,1,1,0,1,0
hɪstəɹɪ,1,1,0,1,0
hɪt,1,1,0,1,0
hɑt,1,1,0,1,0
hʌt,1,1,0,1,0
hɑtwaɪəɹd,1,1,0,1,0
hɛtɹɪk,1,1,0,1,0
hɛvnlɪ,1,1,0,1,0
hɛvn,1,1,0,1,0
hɛvɪ,1,1,0,1,0
hɛvənlɪ,1,1,0,1,0
hɛvən,1,1,0,1,0
hɪz,1,1,0,1,0
hʌzbənd,1,1,0,1,0
hɛzəteɪt,1,1,0,1,0
hɜɹ,1,1,0,1,0
hɛə,1,1,0,1,0
hɑɹbəɹ,1,1,0,1,0
hɑɹdʃɪp,1,1,0,1,0
hɑɹd,1,1,0,1,0
hɜɹd,1,1,0,1,0
hɑɹdlɪ,1,1,0,1,0
hɑɹdn,1,1,0,1,0
hɑɹdən,1,1,0,1,0
hʌŋk,1,1,0,1,0
hɑɹm,1,1,0,1,0
hɑɹmfəl,1,1,0,1,0
hɑɹmləs,1,1,0,1,0
hɔɹn,1,1,0,1,0
hɜɹnɪ,1,1,0,1,0
hɑɹpəɹz,1,1,0,1,0
hɔɹs,1,1,0,1,0
hɔɹsɪz,1,1,0,1,0
hɑɹt,1,1,0,1,0
hɜɹt,1,1,0,1,0
hɜɹtlɪŋ,1,1,0,1,0
hɑɹvəst,1,1,0,1,0
hɛɹɪ,1,1,0,1,0
hʌɡɪ,1,1,0,1,0
hɜɹɪ,1,1,0,1,0
hɛɹɪsənz,1,1,0,1,0
hɛɹɪtɪdʒ,1,1,0,1,0
hɜɹɪŋ,1,1,0,1,0
hʌŋɡəɹ,1,1,0,1,0
hʌŋɡɹɪ,1,1,0,1,0
hɑnəluluz,1,1,0,1,0
hɛzəteɪʃən,1,1,0,1,0
hɔɹəzɑntəl,1,1,0,1,0
həʊtɛl,1,1,0,1,0
ikwɔl,1,1,0,1,0
ist,1,1,0,1,0
istəɹn,1,1,0,1,0
it,1,1,0,1,0
itʃ,1,1,0,1,0
itən,1,1,0,1,0
ivn,1,1,0,1,0
ivnɪŋ,1,1,0,1,0
ivəl,1,1,0,1,0
iz,1,1,0,1,0
izɪ,1,1,0,1,0
izəlɪ,1,1,0,1,0
iðəɹ,1,1,0,1,0
iə,1,1,0,1,0
iɡəɹ,1,1,0,1,0
juɹ,1,1,0,1,0
jʊnoʊ,1,1,0,1,0
kæmpeɪn,1,1,0,1,0
kæɹɪə,1,1,0,1,0
kælkyəleɪt,1,1,0,1,0
kælkyəleɪtəɹ,1,1,0,1,0
kæləmaɪnz,1,1,0,1,0
kæmbɛl,1,1,0,1,0
kæmp,1,1,0,1,0
kæmɛɹə,1,1,0,1,0
kæn,1,1,0,1,0
kændl,1,1,0,1,0
kænsəɹ,1,1,0,1,0
kænt,1,1,0,1,0
kænədə,1,1,0,1,0
kæp,1,1,0,1,0
kæptɛn,1,1,0,1,0
kæpɪtəl,1,1,0,1,0
kæsl,1,1,0,1,0
kæsɪs,1,1,0,1,0
kæt,1,1,0,1,0
kætl,1,1,0,1,0
kætʃ,1,1,0,1,0
kawəɹdəs,1,1,0,1,0
kæɹæktəɹ,1,1,0,1,0
kæɹɪ,1,1,0,1,0
kælkyʊleɪʃən,1,1,0,1,0
kaʊ,1,1,0,1,0
kaɪnd,1,1,0,1,0
kaɪndz,1,1,0,1,0
kaʊnsəl,1,1,0,1,0
kaʊnt,1,1,0,1,0
kaʊntɪ,1,1,0,1,0
kaʊntəɹfɪtəɹz,1,1,0,1,0
kaʊnəɹtʃɑɹdʒɪz,1,1,0,1,0
kaɪnəɹ,1,1,0,1,0
keɪ,1,1,0,1,0
keɪdʒ,1,1,0,1,0
keɪk,1,1,0,1,0
keɪm,1,1,0,1,0
keɪnz,1,1,0,1,0
keɪp,1,1,0,1,0
keɪs,1,1,0,1,0
keɪsɪz,1,1,0,1,0
keɪv,1,1,0,1,0
keɪzəɹ,1,1,0,1,0
ki,1,1,0,1,0
kin,1,1,0,1,0
kip,1,1,0,1,0
kiz,1,1,0,1,0
klæs,1,1,0,1,0
klæsp,1,1,0,1,0
klæsəfaɪ,1,1,0,1,0
klæsəfəkeɪʃən,1,1,0,1,0
klaʊd,1,1,0,1,0
klaɪm,1,1,0,1,0
klaɪmət,1,1,0,1,0
klaɪənt,1,1,0,1,0
kleɪ,1,1,0,1,0
kleɪm,1,1,0,1,0
klin,1,1,0,1,0
kliʃeɪd,1,1,0,1,0
kloʊs,1,1,0,1,0
kloʊð,1,1,0,1,0
kloʊðz,1,1,0,1,0
kloʊðɪŋ,1,1,0,1,0
klʌb,1,1,0,1,0
klɪf,1,1,0,1,0
klɑkwɜɹk,1,1,0,1,0
klɪk,1,1,0,1,0
klɑk,1,1,0,1,0
klʌkɪŋ,1,1,0,1,0
klɛvəɹ,1,1,0,1,0
klɔθ,1,1,0,1,0
klɪə,1,1,0,1,0
klɜɹk,1,1,0,1,0
klʌŋkəɹz,1,1,0,1,0
koʊbɔlt,1,1,0,1,0
koʊd,1,1,0,1,0
koʊl,1,1,0,1,0
koʊld,1,1,0,1,0
koʊlt,1,1,0,1,0
koʊm,1,1,0,1,0
koʊn,1,1,0,1,0
koʊnən,1,1,0,1,0
koʊst,1,1,0,1,0
koʊt,1,1,0,1,0
koʊəlɛsɪz,1,1,0,1,0
koʊəlɪʃənz,1,1,0,1,0
kul,1,1,0,1,0
kulz,1,1,0,1,0
kwaɪt,1,1,0,1,0
kwaɪɛt,1,1,0,1,0
kweɪzaɪ,1,1,0,1,0
kwin,1,1,0,1,0
kwɪklɪ,1,1,0,1,0
kwɪk,1,1,0,1,0
kwɑləfaɪ,1,1,0,1,0
kwɑləfaɪɪŋ,1,1,0,1,0
kwɑlətɪ,1,1,0,1,0
kwɑn,1,1,0,1,0
kwɑntətɪ,1,1,0,1,0
kwɛstʃən,1,1,0,1,0
kwɛstʃənz,1,1,0,1,0
kwɑsɪ,1,1,0,1,0
kwɔɹt,1,1,0,1,0
kwɔɹtəɹ,1,1,0,1,0
kwɔɹtəɹbæk,1,1,0,1,0
kwɔɹəl,1,1,0,1,0
kwɑləfəkeɪʃən,1,1,0,1,0
kwɑlɪteɪtɪvlɪ,1,1,0,1,0
kyusəʊ,1,1,0,1,0
kyʊə,1,1,0,1,0
kyʊɹɪəs,1,1,0,1,0
kəlɛkt,1,1,0,1,0
kəlɛktəɹ,1,1,0,1,0
kəlɛkʃən,1,1,0,1,0
kəlɑmbʌs,1,1,0,1,0
kəlɑmətəɹ,1,1,0,1,0
kəlɪɡɹəfɪ,1,1,0,1,0
kəmænd,1,1,0,1,0
kəmbaɪnəbl,1,1,0,1,0
kəmpænyənʃɪp,1,1,0,1,0
kəmpænɪən,1,1,0,1,0
kəmpæʃən,1,1,0,1,0
kəmpit,1,1,0,1,0
kəmpleɪn,1,1,0,1,0
kəmpleɪnt,1,1,0,1,0
kəmplit,1,1,0,1,0
kəmplitlɪ,1,1,0,1,0
kəmpliʃən,1,1,0,1,0
kəmpoʊz,1,1,0,1,0
kəmpyutəɹ,1,1,0,1,0
kəmpyutəɹz,1,1,0,1,0
kəmpɛtətəɹ,1,1,0,1,0
kəmpɛə,1,1,0,1,0
kəmpɛɹəsən,1,1,0,1,0
kəmyunətɪ,1,1,0,1,0
kəmyunəkeɪʃən,1,1,0,1,0
kəmɪt,1,1,0,1,0
kəmɪtɪ,1,1,0,1,0
kəmɪtɪd,1,1,0,1,0
kəmɪtɪŋ,1,1,0,1,0
kəmɪʃən,1,1,0,1,0
kəmɜɹʃəl,1,1,0,1,0
kəmɛməɹeɪʃən,1,1,0,1,0
kənæl,1,1,0,1,0
kəndʌkts,1,1,0,1,0
kəndɪʃən,1,1,0,1,0
kəndɪʃənz,1,1,0,1,0
kəndɪʃənəlɪ,1,1,0,1,0
kənfyuz,1,1,0,1,0
kənfyuʒən,1,1,0,1,0
kənfɛs,1,1,0,1,0
kənfɛʃən,1,1,0,1,0
kənkɑkʃənz,1,1,0,1,0
kənstɹʌkʃən,1,1,0,1,0
kənsɪdəɹ,1,1,0,1,0
kənsɪdəɹd,1,1,0,1,0
kənsɪst,1,1,0,1,0
kənsɜɹn,1,1,0,1,0
kənsɜɹnɪŋ,1,1,0,1,0
kənsɛpsɪoʊn,1,1,0,1,0
kəntæməneɪʃən,1,1,0,1,0
kənteɪn,1,1,0,1,0
kəntɪnyu,1,1,0,1,0
kəntɪnyuəs,1,1,0,1,0
kəntɹoʊl,1,1,0,1,0
kəntɹoʊləɹz,1,1,0,1,0
kənvinɪɛns,1,1,0,1,0
kənvinɪɛnt,1,1,0,1,0
kənɛkt,1,1,0,1,0
kənɛktɪd,1,1,0,1,0
kənɛkʃən,1,1,0,1,0
kənɡɹætʃəleɪt,1,1,0,1,0
kənɡɹætʃəleɪʃən,1,1,0,1,0
kɪsɪmɪ,1,1,0,1,0
kɔɹnilyɪs,1,1,0,1,0
kəɹteɪlmənts,1,1,0,1,0
kəɹɛkt,1,1,0,1,0
kəɹɪkyəlɜɹ,1,1,0,1,0
kəɹɛkʃən,1,1,0,1,0
kəɹɪə,1,1,0,1,0
kʌbəɹd,1,1,0,1,0
kʊd,1,1,0,1,0
kʌd,1,1,0,1,0
kɪd,1,1,0,1,0
kɪdz,1,1,0,1,0
kɑf,1,1,0,1,0
kɑfɪ,1,1,0,1,0
kʊkbʊk,1,1,0,1,0
kʊk,1,1,0,1,0
kɪk,1,1,0,1,0
kɔl,1,1,0,1,0
kɪl,1,1,0,1,0
kɔld,1,1,0,1,0
kɪld,1,1,0,1,0
kɪloʊ,1,1,0,1,0
kʌltəveɪt,1,1,0,1,0
kʌltɪveɪtəɹ,1,1,0,1,0
kʌltʃəɹ,1,1,0,1,0
kɑlɪdʒ,1,1,0,1,0
kɑlənɪ,1,1,0,1,0
kɑləɹ,1,1,0,1,0
kɑlɪɡ,1,1,0,1,0
kʌləɹ,1,1,0,1,0
kɪləɡɹæm,1,1,0,1,0
kɑləʊ,1,1,0,1,0
kɑm,1,1,0,1,0
kʌm,1,1,0,1,0
kɑmbaɪn,1,1,0,1,0
kʌmfɪ,1,1,0,1,0
kʌmfəɹt,1,1,0,1,0
kʌmfəɹtəbl,1,1,0,1,0
kɛmp,1,1,0,1,0
kɑmpaʊnd,1,1,0,1,0
kɑmpləkeɪt,1,1,0,1,0
kɑmpləkeɪtəd,1,1,0,1,0
kɑmplɛks,1,1,0,1,0
kʌmpəni,1,1,0,1,0
kʌmpəniz,1,1,0,1,0
kɑmpɹɛsəz,1,1,0,1,0
kʌmz,1,1,0,1,0
kɑmə,1,1,0,1,0
kɛmɪkəl,1,1,0,1,0
kɑmən,1,1,0,1,0
kɑmɛnt,1,1,0,1,0
kɛmɪstɹɪ,1,1,0,1,0
kɑmɪz,1,1,0,1,0
kʌmɪŋ,1,1,0,1,0
kɑməɹs,1,1,0,1,0
kɑndəkt,1,1,0,1,0
kɑnfədɛns,1,1,0,1,0
kɑnfədənt,1,1,0,1,0
kɑnfədɛnsɪz,1,1,0,1,0
kɑnfəɹəns,1,1,0,1,0
kɑnfəɹɛns,1,1,0,1,0
kɑnstɑɹ,1,1,0,1,0
kɑnsənənt,1,1,0,1,0
kɑnsəɹt,1,1,0,1,0
kɑntækt,1,1,0,1,0
kɑntɛnt,1,1,0,1,0
kɑntɛnts,1,1,0,1,0
kɑntɹæst,1,1,0,1,0
kɑntɹækt,1,1,0,1,0
kʌntɹɪ,1,1,0,1,0
kʌntɹɪz,1,1,0,1,0
kɪnə,1,1,0,1,0
kɑnʃəns,1,1,0,1,0
kɑnʃəs,1,1,0,1,0
kʌp,1,1,0,1,0
kʌpl,1,1,0,1,0
kɑpɪ,1,1,0,1,0
kɑpəɹ,1,1,0,1,0
kɑpəɹz,1,1,0,1,0
kɪs,1,1,0,1,0
kɑst,1,1,0,1,0
kɑsts,1,1,0,1,0
kʌstəm,1,1,0,1,0
kʌstəməɹ,1,1,0,1,0
kʌstəməɹz,1,1,0,1,0
kʌstəmɛɹɪ,1,1,0,1,0
kʌt,1,1,0,1,0
kɑtədʒ,1,1,0,1,0
kɑtɪdʒɪz,1,1,0,1,0
kɑtən,1,1,0,1,0
kʌtɪŋ,1,1,0,1,0
kɪtʃən,1,1,0,1,0
kʌvəɹ,1,1,0,1,0
kʌwəɹd,1,1,0,1,0
kʌwəɹdlɪ,1,1,0,1,0
kɑz,1,1,0,1,0
kɔzd,1,1,0,1,0
kʌzn,1,1,0,1,0
kʌzən,1,1,0,1,0
kɛɹfəl,1,1,0,1,0
kɑɹlɪ,1,1,0,1,0
kɛɹlɛs,1,1,0,1,0
kɑɹ,1,1,0,1,0
kɪŋ,1,1,0,1,0
kɛə,1,1,0,1,0
kɔɪ,1,1,0,1,0
kɑɹbən,1,1,0,1,0
kɑɹd,1,1,0,1,0
kɔɹd,1,1,0,1,0
kɑɹdbɔɹd,1,1,0,1,0
kɪŋdəm,1,1,0,1,0
kɔɹk,1,1,0,1,0
kɑŋkwɛst,1,1,0,1,0
kɑŋkəɹ,1,1,0,1,0
kɑŋkəɹəɹ,1,1,0,1,0
kɜɹl,1,1,0,1,0
kɑɹmən,1,1,0,1,0
kɔɹn,1,1,0,1,0
kɔɹnkɹɪb,1,1,0,1,0
kɜɹnz,1,1,0,1,0
kɔɹnəɹ,1,1,0,1,0
kɔɹpsəz,1,1,0,1,0
kɔɹs,1,1,0,1,0
kɜɹs,1,1,0,1,0
kɑɹt,1,1,0,1,0
kɔɹt,1,1,0,1,0
kɜɹtɛn,1,1,0,1,0
kɜɹv,1,1,0,1,0
kɑɹz,1,1,0,1,0
kɛɹɪ,1,1,0,1,0
kɛɹədʒ,1,1,0,1,0
kʌɹɛdʒ,1,1,0,1,0
kɛɹɪktəɹ,1,1,0,1,0
kɔɹəlz,1,1,0,1,0
kɑʃən,1,1,0,1,0
kʊʃən,1,1,0,1,0
kɜɹənt,1,1,0,1,0
kʌɹɛnt,1,1,0,1,0
kɜɹəntlɪ,1,1,0,1,0
kɔʃəs,1,1,0,1,0
kɛɹəvɛl,1,1,0,1,0
kʌltɪveɪʃən,1,1,0,1,0
kɑmbəneɪʃən,1,1,0,1,0
kɑmpləkeɪʃən,1,1,0,1,0
kɑmpətɪʃən,1,1,0,1,0
kɑmpəzɪʃən,1,1,0,1,0
kɑmpɹɪhɛnsɪv,1,1,0,1,0
kɑnfədɛnʃəl,1,1,0,1,0
kɑnstæntənoʊpl,1,1,0,1,0
kɑnsəlteɪʃən,1,1,0,1,0
kɑnvəɹseɪʃən,1,1,0,1,0
kɑɹbəʊhaɪdɹəɪts,1,1,0,1,0
kɔɹpəɹeɪʃənz,1,1,0,1,0
kɹæk,1,1,0,1,0
kɹæʃ,1,1,0,1,0
kɹaɪtɪɹɪə,1,1,0,1,0
kɹaɪ,1,1,0,1,0
kɹaʊd,1,1,0,1,0
kɹaɪm,1,1,0,1,0
kɹaʊn,1,1,0,1,0
kɹaɪst,1,1,0,1,0
kɹeɪzɪ,1,1,0,1,0
kɹeɪzɪjɜɹ,1,1,0,1,0
kɹim,1,1,0,1,0
kɹip,1,1,0,1,0
kɹitʃəɹ,1,1,0,1,0
kɹiʃnə,1,1,0,1,0
kɹoʊkipəɹz,1,1,0,1,0
kɹoʊlɪ,1,1,0,1,0
kɹoʊnɪɪzəm,1,1,0,1,0
kɹuɛl,1,1,0,1,0
kɹuɛltɪ,1,1,0,1,0
kɹɪeɪt,1,1,0,1,0
kɹɪeɪtəd,1,1,0,1,0
kɹɪeɪtɪv,1,1,0,1,0
kɹɪeɪtɪŋ,1,1,0,1,0
kəʊlməɪnɛɹəʊ,1,1,0,1,0
kəʊmɔɹɪ,1,1,0,1,0
kəʊmɪŋɡld,1,1,0,1,0
kəʊɜɹsɪv,1,1,0,1,0
kɹɛdət,1,1,0,1,0
kɹɪkɛt,1,1,0,1,0
kɹɔl,1,1,0,1,0
kɹɛl,1,1,0,1,0
kɹɪmənəl,1,1,0,1,0
kɔɪn,1,1,0,1,0
kɹʌntʃ,1,1,0,1,0
kɹɑp,1,1,0,1,0
kɹɔs,1,1,0,1,0
kɹɪsməs,1,1,0,1,0
kɹɪstɑfɜɹ,1,1,0,1,0
kɹɪstʃən,1,1,0,1,0
kɹɪtɪk,1,1,0,1,0
kɹɪtɪsaɪzɪz,1,1,0,1,0
kɹʌʃ,1,1,0,1,0
læb,1,1,0,1,0
lædəɹ,1,1,0,1,0
læk,1,1,0,1,0
læm,1,1,0,1,0
læmdə,1,1,0,1,0
læmp,1,1,0,1,0
lændlɔɹd,1,1,0,1,0
lændskeɪpɪŋ,1,1,0,1,0
lænd,1,1,0,1,0
læst,1,1,0,1,0
lætəɹ,1,1,0,1,0
læŋɡwədʒ,1,1,0,1,0
laɪbɹɛɹiən,1,1,0,1,0
laɪ,1,1,0,1,0
laɪbɹɛɹi,1,1,0,1,0
laʊd,1,1,0,1,0
laɪf,1,1,0,1,0
laɪk,1,1,0,1,0
laɪklɪ,1,1,0,1,0
laɪl,1,1,0,1,0
laɪn,1,1,0,1,0
laɪnz,1,1,0,1,0
laʊnəɹ,1,1,0,1,0
laɪsɪŋ,1,1,0,1,0
laɪt,1,1,0,1,0
laɪtl,1,1,0,1,0
laɪtn,1,1,0,1,0
laɪtnɪŋ,1,1,0,1,0
