word,freq,english,german,sound,spell
direction,1,1,0,0,1
directly,1,1,0,0,1
directness,1,1,0,0,1
director,1,1,0,0,1
director,1,1,0,0,1
directories,1,1,0,0,1
directory,1,1,0,0,1
dirt,1,1,0,0,1
dirty,1,1,0,0,1
disadvantaged,1,1,0,0,1
disagree,1,1,0,0,1
disappear,1,1,0,0,1
disappearance,1,1,0,0,1
disappoint,1,1,0,0,1
disappointed,1,1,0,0,1
disapprove,1,1,0,0,1
disassociated,1,1,0,0,1
disciplinarians,1,1,0,0,1
discipline,1,1,0,0,1
discomfort,1,1,0,0,1
discontent,1,1,0,0,1
discontentedly,1,1,0,0,1
discontinuation,1,1,0,0,1
discourage,1,1,0,0,1
discouragement,1,1,0,0,1
discover,1,1,0,0,1
discovered,1,1,0,0,1
discovery,1,1,0,0,1
discuss,1,1,0,0,1
discussion,1,1,0,0,1
disease,1,1,0,0,1
disgust,1,1,0,0,1
dish,1,1,0,0,1
disinfect,1,1,0,0,1
dismiss,1,1,0,0,1
display,1,1,0,0,1
dispute,1,1,0,0,1
disregard,1,1,0,0,1
disrespect,1,1,0,0,1
dissatisfaction,1,1,0,0,1
dissatisfy,1,1,0,0,1
distance,1,1,0,0,1
distant,1,1,0,0,1
distiller's,1,1,0,0,1
distinguish,1,1,0,0,1
district,1,1,0,0,1
disturb,1,1,0,0,1
ditch,1,1,0,0,1
dive,1,1,0,0,1
diverged,1,1,0,0,1
divide,1,1,0,0,1
division,1,1,0,0,1
do,1,1,0,0,1
doable,1,1,0,0,1
doctor,1,1,0,0,1
document,1,1,0,0,1
documented,1,1,0,0,1
does,1,1,0,0,1
doesn't,1,1,0,0,1
dog,1,1,0,0,1
doing,1,1,0,0,1
dollar,1,1,0,0,1
dollar's,1,1,0,0,1
dollars,1,1,0,0,1
don't,1,1,0,0,1
done,1,1,0,0,1
donkey,1,1,0,0,1
donors,1,1,0,0,1
door,1,1,0,0,1
doorway,1,1,0,0,1
doose,1,1,0,0,1
doris,1,1,0,0,1
dosage,1,1,0,0,1
dost,1,1,0,0,1
dot,1,1,0,0,1
double,1,1,0,0,1
doubt,1,1,0,0,1
dougan,1,1,0,0,1
down,1,1,0,0,1
downside,1,1,0,0,1
dozen,1,1,0,0,1
draconian,1,1,0,0,1
drag,1,1,0,0,1
draw,1,1,0,0,1
drawdown,1,1,0,0,1
drawer,1,1,0,0,1
dream,1,1,0,0,1
dress,1,1,0,0,1
drink,1,1,0,0,1
drive,1,1,0,0,1
drive's,1,1,0,0,1
driven,1,1,0,0,1
drives,1,1,0,0,1
drop,1,1,0,0,1
drown,1,1,0,0,1
drug,1,1,0,0,1
drugs,1,1,0,0,1
drum,1,1,0,0,1
drunk,1,1,0,0,1
dry,1,1,0,0,1
dryly,1,1,0,0,1
duck,1,1,0,0,1
due,1,1,0,0,1
dug,1,1,0,0,1
dull,1,1,0,0,1
during,1,1,0,0,1
dust,1,1,0,0,1
dutter,1,1,0,0,1
duty,1,1,0,0,1
dwelling,1,1,0,0,1
dyco,1,1,0,0,1
each,1,1,0,0,1
eager,1,1,0,0,1
ear,1,1,0,0,1
earlier,1,1,0,0,1
early,1,1,0,0,1
earn,1,1,0,0,1
earner,1,1,0,0,1
earnest,1,1,0,0,1
earth,1,1,0,0,1
ease,1,1,0,0,1
easily,1,1,0,0,1
east,1,1,0,0,1
eastern,1,1,0,0,1
easy,1,1,0,0,1
eat,1,1,0,0,1
eaten,1,1,0,0,1
eckenroth,1,1,0,0,1
economic,1,1,0,0,1
economy,1,1,0,0,1
edge,1,1,0,0,1
editorialists,1,1,0,0,1
educate,1,1,0,0,1
education,1,1,0,0,1
educator,1,1,0,0,1
effect,1,1,0,0,1
effective,1,1,0,0,1
effects,1,1,0,0,1
efficiency,1,1,0,0,1
efficient,1,1,0,0,1
effort,1,1,0,0,1
egg,1,1,0,0,1
eggplant,1,1,0,0,1
eight,1,1,0,0,1
eighth,1,1,0,0,1
eisel,1,1,0,0,1
either,1,1,0,0,1
elastic,1,1,0,0,1
elbow,1,1,0,0,1
elder,1,1,0,0,1
elect,1,1,0,0,1
election,1,1,0,0,1
electric,1,1,0,0,1
electrician,1,1,0,0,1
electricity,1,1,0,0,1
element,1,1,0,0,1
elephant,1,1,0,0,1
else,1,1,0,0,1
elsewhere,1,1,0,0,1
elson,1,1,0,0,1
email,1,1,0,0,1
embarrassed,1,1,0,0,1
embrace,1,1,0,0,1
embraced,1,1,0,0,1
empire,1,1,0,0,1
employ,1,1,0,0,1
employee,1,1,0,0,1
employer,1,1,0,0,1
employment,1,1,0,0,1
empty,1,1,0,0,1
empty,1,1,0,0,1
enable,1,1,0,0,1
enactment,1,1,0,0,1
encapsulate,1,1,0,0,1
enclose,1,1,0,0,1
enclosure,1,1,0,0,1
encourage,1,1,0,0,1
encouragement,1,1,0,0,1
end,1,1,0,0,1
endless,1,1,0,0,1
enemy,1,1,0,0,1
energy,1,1,0,0,1
enfor,1,1,0,0,1
enforceable,1,1,0,0,1
engenders,1,1,0,0,1
engine,1,1,0,0,1
engineer,1,1,0,0,1
english,1,1,0,0,1
enjoy,1,1,0,0,1
enjoyment,1,1,0,0,1
enough,1,1,0,0,1
ensure,1,1,0,0,1
ensure,1,1,0,0,1
enter,1,1,0,0,1
entertain,1,1,0,0,1
entertaining,1,1,0,0,1
entertainment,1,1,0,0,1
entire,1,1,0,0,1
entrail,1,1,0,0,1
entrance,1,1,0,0,1
envelope,1,1,0,0,1
environment,1,1,0,0,1
environmental,1,1,0,0,1
envy,1,1,0,0,1
episode,1,1,0,0,1
episodes,1,1,0,0,1
equal,1,1,0,0,1
equality,1,1,0,0,1
equipment,1,1,0,0,1
equips,1,1,0,0,1
escanaba,1,1,0,0,1
escape,1,1,0,0,1
especially,1,1,0,0,1
essence,1,1,0,0,1
essential,1,1,0,0,1
essentially,1,1,0,0,1
establish,1,1,0,0,1
established,1,1,0,0,1
establishment,1,1,0,0,1
eternally,1,1,0,0,1
europe,1,1,0,0,1
european,1,1,0,0,1
evades,1,1,0,0,1
evaporator,1,1,0,0,1
even,1,1,0,0,1
evening,1,1,0,0,1
event,1,1,0,0,1
events,1,1,0,0,1
eventually,1,1,0,0,1
ever,1,1,0,0,1
everage,1,1,0,0,1
everidge,1,1,0,0,1
everlasting,1,1,0,0,1
every,1,1,0,0,1
everybody,1,1,0,0,1
everyday,1,1,0,0,1
everyone,1,1,0,0,1
everyone's,1,1,0,0,1
everything,1,1,0,0,1
everywhere,1,1,0,0,1
evidence,1,1,0,0,1
evil,1,1,0,0,1
evolution,1,1,0,0,1
evolves,1,1,0,0,1
ewell,1,1,0,0,1
exact,1,1,0,0,1
exactly,1,1,0,0,1
examination,1,1,0,0,1
examine,1,1,0,0,1
example,1,1,0,0,1
examples,1,1,0,0,1
excellence,1,1,0,0,1
excellent,1,1,0,0,1
except,1,1,0,0,1
exception,1,1,0,0,1
excess,1,1,0,0,1
excessive,1,1,0,0,1
exchange,1,1,0,0,1
excite,1,1,0,0,1
excited,1,1,0,0,1
exciting,1,1,0,0,1
exclusions,1,1,0,0,1
excuse,1,1,0,0,1
executioners,1,1,0,0,1
exercise,1,1,0,0,1
exist,1,1,0,0,1
existence,1,1,0,0,1
expect,1,1,0,0,1
expected,1,1,0,0,1
expense,1,1,0,0,1
expensive,1,1,0,0,1
experience,1,1,0,0,1
experiences,1,1,0,0,1
experiment,1,1,0,0,1
explain,1,1,0,0,1
explained,1,1,0,0,1
explanation,1,1,0,0,1
explode,1,1,0,0,1
explore,1,1,0,0,1
explosion,1,1,0,0,1
explosive,1,1,0,0,1
express,1,1,0,0,1
expression,1,1,0,0,1
extend,1,1,0,0,1
extension,1,1,0,0,1
extensive,1,1,0,0,1
extent,1,1,0,0,1
extinguishers,1,1,0,0,1
extra,1,1,0,0,1
extraordinary,1,1,0,0,1
extreme,1,1,0,0,1
extremely,1,1,0,0,1
eye,1,1,0,0,1
eyelid,1,1,0,0,1
eyes,1,1,0,0,1
face,1,1,0,0,1
facility,1,1,0,0,1
fact,1,1,0,0,1
factor,1,1,0,0,1
factory,1,1,0,0,1
fade,1,1,0,0,1
fahs,1,1,0,0,1
fail,1,1,0,0,1
failure,1,1,0,0,1
faint,1,1,0,0,1
fair,1,1,0,0,1
fairy,1,1,0,0,1
faith,1,1,0,0,1
faithful,1,1,0,0,1
fall,1,1,0,0,1
false,1,1,0,0,1
fame,1,1,0,0,1
familiar,1,1,0,0,1
families,1,1,0,0,1
family,1,1,0,0,1
famous,1,1,0,0,1
fan,1,1,0,0,1
fanciers,1,1,0,0,1
fancy,1,1,0,0,1
far,1,1,0,0,1
farm,1,1,0,0,1
farmer,1,1,0,0,1
farmyard,1,1,0,0,1
farve,1,1,0,0,1
fashion,1,1,0,0,1
fashionable,1,1,0,0,1
fast,1,1,0,0,1
fasten,1,1,0,0,1
fastener,1,1,0,0,1
faster,1,1,0,0,1
fat,1,1,0,0,1
fata,1,1,0,0,1
fate,1,1,0,0,1
father,1,1,0,0,1
father,1,1,0,0,1
fathers,1,1,0,0,1
fatten,1,1,0,0,1
faulds,1,1,0,0,1
fault,1,1,0,0,1
favor,1,1,0,0,1
favorable,1,1,0,0,1
favorite,1,1,0,0,1
favors,1,1,0,0,1
fear,1,1,0,0,1
feast,1,1,0,0,1
feather,1,1,0,0,1
feature,1,1,0,0,1
features,1,1,0,0,1
february,1,1,0,0,1
feces,1,1,0,0,1
federal,1,1,0,0,1
federal,1,1,0,0,1
federalism,1,1,0,0,1
federalism,1,1,0,0,1
feed,1,1,0,0,1
feel,1,1,0,0,1
feeling,1,1,0,0,1
feelings,1,1,0,0,1
feet,1,1,0,0,1
feld,1,1,0,0,1
fellow,1,1,0,0,1
fellowship,1,1,0,0,1
felt,1,1,0,0,1
female,1,1,0,0,1
femininity,1,1,0,0,1
fence,1,1,0,0,1
ferrari,1,1,0,0,1
ferre,1,1,0,0,1
ferrick,1,1,0,0,1
fery,1,1,0,0,1
fever,1,1,0,0,1
few,1,1,0,0,1
field,1,1,0,0,1
fierce,1,1,0,0,1
fifteen,1,1,0,0,1
fifth,1,1,0,0,1
fifty,1,1,0,0,1
fight,1,1,0,0,1
figure,1,1,0,0,1
figurski,1,1,0,0,1
file,1,1,0,0,1
fill,1,1,0,0,1
film,1,1,0,0,1
final,1,1,0,0,1
finally,1,1,0,0,1
financial,1,1,0,0,1
find,1,1,0,0,1
fine,1,1,0,0,1
finger,1,1,0,0,1
finish,1,1,0,0,1
fire,1,1,0,0,1
fireplace,1,1,0,0,1
firm,1,1,0,0,1
first,1,1,0,0,1
fish,1,1,0,0,1
fisherman,1,1,0,0,1
fit,1,1,0,0,1
fitted,1,1,0,0,1
five,1,1,0,0,1
fix,1,1,0,0,1
flag,1,1,0,0,1
flagship,1,1,0,0,1
flamboyant,1,1,0,0,1
flame,1,1,0,0,1
flamingos,1,1,0,0,1
flannels,1,1,0,0,1
flash,1,1,0,0,1
flat,1,1,0,0,1
flatten,1,1,0,0,1
flatten,1,1,0,0,1
flavor,1,1,0,0,1
flawed,1,1,0,0,1
flesh,1,1,0,0,1
flight,1,1,0,0,1
float,1,1,0,0,1
flood,1,1,0,0,1
floor,1,1,0,0,1
flounder,1,1,0,0,1
flour,1,1,0,0,1
flourish,1,1,0,0,1
flourish,1,1,0,0,1
flow,1,1,0,0,1
flower,1,1,0,0,1
floy,1,1,0,0,1
fly,1,1,0,0,1
focus,1,1,0,0,1
focused,1,1,0,0,1
fold,1,1,0,0,1
folkstone,1,1,0,0,1
follow,1,1,0,0,1
following,1,1,0,0,1
fond,1,1,0,0,1
food,1,1,0,0,1
fool,1,1,0,0,1
foolish,1,1,0,0,1
foot,1,1,0,0,1
football,1,1,0,0,1
footpath,1,1,0,0,1
footstep,1,1,0,0,1
for,1,1,0,0,1
forbid,1,1,0,0,1
force,1,1,0,0,1
forehead,1,1,0,0,1
forehead,1,1,0,0,1
foreign,1,1,0,0,1
foreign,1,1,0,0,1
foreigner,1,1,0,0,1
forest,1,1,0,0,1
foretaste,1,1,0,0,1
forget,1,1,0,0,1
forgive,1,1,0,0,1
fork,1,1,0,0,1
forker,1,1,0,0,1
form,1,1,0,0,1
formal,1,1,0,0,1
former,1,1,0,0,1
formerly,1,1,0,0,1
fort,1,1,0,0,1
forth,1,1,0,0,1
fortifications,1,1,0,0,1
fortuitous,1,1,0,0,1
fortunate,1,1,0,0,1
fortune,1,1,0,0,1
forward,1,1,0,0,1
forwards,1,1,0,0,1
found,1,1,0,0,1
foundation,1,1,0,0,1
four,1,1,0,0,1
fourth,1,1,0,0,1
fox,1,1,0,0,1
frame,1,1,0,0,1
framework,1,1,0,0,1
francis,1,1,0,0,1
francisco,1,1,0,0,1
francklin,1,1,0,0,1
francophile,1,1,0,0,1
free,1,1,0,0,1
freedom,1,1,0,0,1
freedom's,1,1,0,0,1
freeze,1,1,0,0,1
freia,1,1,0,0,1
french,1,1,0,0,1
frequency,1,1,0,0,1
frequent,1,1,0,0,1
fresh,1,1,0,0,1
friar,1,1,0,0,1
friend,1,1,0,0,1
friendly,1,1,0,0,1
friends,1,1,0,0,1
friendship,1,1,0,0,1
frigging,1,1,0,0,1
fright,1,1,0,0,1
frighten,1,1,0,0,1
frightening,1,1,0,0,1
from,1,1,0,0,1
front,1,1,0,0,1
fruit,1,1,0,0,1
fruitless,1,1,0,0,1
fry,1,1,0,0,1
fulfill,1,1,0,0,1
full,1,1,0,0,1
fullness,1,1,0,0,1
fun,1,1,0,0,1
function,1,1,0,0,1
fund,1,1,0,0,1
funeral,1,1,0,0,1
funny,1,1,0,0,1
fur,1,1,0,0,1
furbishing,1,1,0,0,1
furnish,1,1,0,0,1
furniture,1,1,0,0,1
further,1,1,0,0,1
future,1,1,0,0,1
fye,1,1,0,0,1
gabbing,1,1,0,0,1
gaiety,1,1,0,0,1
gain,1,1,0,0,1
galeria,1,1,0,0,1
gallantry,1,1,0,0,1
gallon,1,1,0,0,1
game,1,1,0,0,1
games,1,1,0,0,1
gap,1,1,0,0,1
garage,1,1,0,0,1
garden,1,1,0,0,1
gardner,1,1,0,0,1
gargano,1,1,0,0,1
garment,1,1,0,0,1
gartner,1,1,0,0,1
gas,1,1,0,0,1
gasoline,1,1,0,0,1
gate,1,1,0,0,1
gather,1,1,0,0,1
gator,1,1,0,0,1
gave,1,1,0,0,1
gawne,1,1,0,0,1
gay,1,1,0,0,1
gemayel's,1,1,0,0,1
gene's,1,1,0,0,1
general,1,1,0,0,1
generation,1,1,0,0,1
generous,1,1,0,0,1
genes,1,1,0,0,1
gennadi,1,1,0,0,1
gentle,1,1,0,0,1
gentleman,1,1,0,0,1
geopolitically,1,1,0,0,1
gerard,1,1,0,0,1
gerd,1,1,0,0,1
gerontology,1,1,0,0,1
gesco,1,1,0,0,1
get,1,1,0,0,1
gets,1,1,0,0,1
getting,1,1,0,0,1
gherardi,1,1,0,0,1
giamatti,1,1,0,0,1
gift,1,1,0,0,1
gingko,1,1,0,0,1
girdler,1,1,0,0,1
girl,1,1,0,0,1
girlhood,1,1,0,0,1
girlish,1,1,0,0,1
girls,1,1,0,0,1
giuffrida,1,1,0,0,1
give,1,1,0,0,1
given,1,1,0,0,1
gives,1,1,0,0,1
giving,1,1,0,0,1
gizzard,1,1,0,0,1
glad,1,1,0,0,1
gladd,1,1,0,0,1
glass,1,1,0,0,1
global,1,1,0,0,1
glory,1,1,0,0,1
glue,1,1,0,0,1
gluten,1,1,0,0,1
go,1,1,0,0,1
goal,1,1,0,0,1
goar,1,1,0,0,1
goat,1,1,0,0,1
god,1,1,0,0,1
goes,1,1,0,0,1
gogh,1,1,0,0,1
gohlke,1,1,0,0,1
gohlke,1,1,0,0,1
going,1,1,0,0,1
gold,1,1,0,0,1
golden,1,1,0,0,1
goldmark,1,1,0,0,1
gone,1,1,0,0,1
good,1,1,0,0,1
goodbye,1,1,0,0,1
goodly,1,1,0,0,1
goods,1,1,0,0,1
google,1,1,0,0,1
gooseberry,1,1,0,0,1
got,1,1,0,0,1
govern,1,1,0,0,1
government,1,1,0,0,1
government,1,1,0,0,1
governor,1,1,0,0,1
gowins,1,1,0,0,1
grace,1,1,0,0,1
graceful,1,1,0,0,1
gradual,1,1,0,0,1
grain,1,1,0,0,1
gram,1,1,0,0,1
grammar,1,1,0,0,1
grammatical,1,1,0,0,1
grand,1,1,0,0,1
grand#father,1,1,0,0,1
grand#mother,1,1,0,0,1
grant,1,1,0,0,1
grass,1,1,0,0,1
grasses,1,1,0,0,1
grassgreen,1,1,0,0,1
grateful,1,1,0,0,1
grave,1,1,0,0,1
grave#yards,1,1,0,0,1
gray,1,1,0,0,1
grease,1,1,0,0,1
great,1,1,0,0,1
greater,1,1,0,0,1
greed,1,1,0,0,1
greediest,1,1,0,0,1
green,1,1,0,0,1
greenwich,1,1,0,0,1
greet,1,1,0,0,1
greeting,1,1,0,0,1
grew,1,1,0,0,1
grief,1,1,0,0,1
grieve,1,1,0,0,1
grind,1,1,0,0,1
groebner,1,1,0,0,1
grouch,1,1,0,0,1
ground,1,1,0,0,1
group,1,1,0,0,1
groups,1,1,0,0,1
grow,1,1,0,0,1
growing,1,1,0,0,1
growth,1,1,0,0,1
grueling,1,1,0,0,1
grumblings,1,1,0,0,1
guard,1,1,0,0,1
gubler,1,1,0,0,1
guess,1,1,0,0,1
guest,1,1,0,0,1
guidance,1,1,0,0,1
guide,1,1,0,0,1
guilt,1,1,0,0,1
gun,1,1,0,0,1
gushing,1,1,0,0,1
guy,1,1,0,0,1
guys,1,1,0,0,1
habibi,1,1,0,0,1
habit,1,1,0,0,1
habitual,1,1,0,0,1
had,1,1,0,0,1
hair,1,1,0,0,1
hairy,1,1,0,0,1
half,1,1,0,0,1
hall,1,1,0,0,1
halper,1,1,0,0,1
hamdan,1,1,0,0,1
hammer,1,1,0,0,1
hand,1,1,0,0,1
handkerchief,1,1,0,0,1
handle,1,1,0,0,1
hands,1,1,0,0,1
handshake,1,1,0,0,1
handwriting,1,1,0,0,1
hang,1,1,0,0,1
haphazard,1,1,0,0,1
happen,1,1,0,0,1
happened,1,1,0,0,1
happening,1,1,0,0,1
happens,1,1,0,0,1
happiness,1,1,0,0,1
happy,1,1,0,0,1
harbor,1,1,0,0,1
hard,1,1,0,0,1
harden,1,1,0,0,1
harden,1,1,0,0,1
hardly,1,1,0,0,1
hardship,1,1,0,0,1
harm,1,1,0,0,1
harmful,1,1,0,0,1
harmless,1,1,0,0,1
harpers,1,1,0,0,1
harrison's,1,1,0,0,1
harvest,1,1,0,0,1
has,1,1,0,0,1
haste,1,1,0,0,1
hasten,1,1,0,0,1
hasty,1,1,0,0,1
hat,1,1,0,0,1
hate,1,1,0,0,1
hatred,1,1,0,0,1
have,1,1,0,0,1
having,1,1,0,0,1
hay,1,1,0,0,1
haywood,1,1,0,0,1
he,1,1,0,0,1
head,1,1,0,0,1
head's,1,1,0,0,1
headache,1,1,0,0,1
headdress,1,1,0,0,1
heal,1,1,0,0,1
health,1,1,0,0,1
healthy,1,1,0,0,1
heap,1,1,0,0,1
hear,1,1,0,0,1
heard,1,1,0,0,1
heart,1,1,0,0,1
heat,1,1,0,0,1
heaven,1,1,0,0,1
heaven,1,1,0,0,1
heavenly,1,1,0,0,1
heavenly,1,1,0,0,1
heavy,1,1,0,0,1
heel,1,1,0,0,1
height,1,1,0,0,1
heighten,1,1,0,0,1
heikkila,1,1,0,0,1
heister,1,1,0,0,1
held,1,1,0,0,1
hello,1,1,0,0,1
help,1,1,0,0,1
helpful,1,1,0,0,1
hemme,1,1,0,0,1
hen,1,1,0,0,1
her,1,1,0,0,1
here,1,1,0,0,1
heritage,1,1,0,0,1
hers,1,1,0,0,1
herself,1,1,0,0,1
hesitate,1,1,0,0,1
hesitation,1,1,0,0,1
hettrick,1,1,0,0,1
heuring,1,1,0,0,1
hibernia's,1,1,0,0,1
hide,1,1,0,0,1
higginbotham,1,1,0,0,1
high,1,1,0,0,1
higher,1,1,0,0,1
highly,1,1,0,0,1
highway,1,1,0,0,1
hill,1,1,0,0,1
him,1,1,0,0,1
himself,1,1,0,0,1
hinder,1,1,0,0,1
hindrance,1,1,0,0,1
hire,1,1,0,0,1
his,1,1,0,0,1
historical,1,1,0,0,1
history,1,1,0,0,1
hit,1,1,0,0,1
hofler,1,1,0,0,1
hold,1,1,0,0,1
holdout,1,1,0,0,1
hole,1,1,0,0,1
holiday,1,1,0,0,1
hollow,1,1,0,0,1
holy,1,1,0,0,1
home,1,1,0,0,1
homecoming,1,1,0,0,1
homemade,1,1,0,0,1
homework,1,1,0,0,1
homosexual,1,1,0,0,1
homosexuality,1,1,0,0,1
honest,1,1,0,0,1
honesty,1,1,0,0,1
honolulu's,1,1,0,0,1
honor,1,1,0,0,1
honorable,1,1,0,0,1
hook,1,1,0,0,1
hope,1,1,0,0,1
hopeful,1,1,0,0,1
hopeless,1,1,0,0,1
hops,1,1,0,0,1
horizon,1,1,0,0,1
horizon,1,1,0,0,1
horizontal,1,1,0,0,1
horn,1,1,0,0,1
horse,1,1,0,0,1
horses,1,1,0,0,1
hospital,1,1,0,0,1
host # This is a test comment.
hot,1,1,0,0,1
hotel,1,1,0,0,1
hotwired,1,1,0,0,1
hour,1,1,0,0,1
hourglasses,1,1,0,0,1
hourly,1,1,0,0,1
hours,1,1,0,0,1
house,1,1,0,0,1
how,1,1,0,0,1
however,1,1,0,0,1
howington,1,1,0,0,1
huda,1,1,0,0,1
huddle,1,1,0,0,1
huffy,1,1,0,0,1
huge,1,1,0,0,1
hughey,1,1,0,0,1
human,1,1,0,0,1
humans,1,1,0,0,1
humble,1,1,0,0,1
humfrey,1,1,0,0,1
humm,1,1,0,0,1
humor,1,1,0,0,1
humorous,1,1,0,0,1
hundred,1,1,0,0,1
hundreds,1,1,0,0,1
hundredth,1,1,0,0,1
hunger,1,1,0,0,1
hungry,1,1,0,0,1
hunk,1,1,0,0,1
hunt,1,1,0,0,1
hurney,1,1,0,0,1
hurrah,1,1,0,0,1
hurry,1,1,0,0,1
hurt,1,1,0,0,1
hurtling,1,1,0,0,1
husband,1,1,0,0,1
hut,1,1,0,0,1
hypomania,1,1,0,0,1
hypomanic,1,1,0,0,1
i,1,1,0,0,1
i'm,1,1,0,0,1
i've,1,1,0,0,1
iams,1,1,0,0,1
ice,1,1,0,0,1
icelandair,1,1,0,0,1
icy,1,1,0,0,1
idea,1,1,0,0,1
ideal,1,1,0,0,1
ideas,1,1,0,0,1
identify,1,1,0,0,1
ideologist,1,1,0,0,1
idle,1,1,0,0,1
if,1,1,0,0,1
ill,1,1,0,0,1
illness,1,1,0,0,1
image,1,1,0,0,1
images,1,1,0,0,1
imaginary,1,1,0,0,1
imagination,1,1,0,0,1
imaginative,1,1,0,0,1
imagine,1,1,0,0,1
imbalance,1,1,0,0,1
imitate,1,1,0,0,1
imitation,1,1,0,0,1
immediate,1,1,0,0,1
immense,1,1,0,0,1
immunities,1,1,0,0,1
impact,1,1,0,0,1
impacts,1,1,0,0,1
imperiale,1,1,0,0,1
implant,1,1,0,0,1
implicitly,1,1,0,0,1
importance,1,1,0,0,1
important,1,1,0,0,1
impossible,1,1,0,0,1
impressionist,1,1,0,0,1
improve,1,1,0,0,1
improvement,1,1,0,0,1
in,1,1,0,0,1
inactivation,1,1,0,0,1
incense,1,1,0,0,1
inch,1,1,0,0,1
include,1,1,0,0,1
included,1,1,0,0,1
includes,1,1,0,0,1
including,1,1,0,0,1
inclusive,1,1,0,0,1
income,1,1,0,0,1
increase,1,1,0,0,1
increased,1,1,0,0,1
incredible,1,1,0,0,1
incredibly,1,1,0,0,1
indebtedness,1,1,0,0,1
indeed,1,1,0,0,1
india,1,1,0,0,1
indicate,1,1,0,0,1
individual,1,1,0,0,1
individuals,1,1,0,0,1
indoor,1,1,0,0,1
indoors,1,1,0,0,1
industrial,1,1,0,0,1
industry,1,1,0,0,1
infect,1,1,0,0,1
infection,1,1,0,0,1
infectious,1,1,0,0,1
inferred,1,1,0,0,1
infliction,1,1,0,0,1
influence,1,1,0,0,1
influential,1,1,0,0,1
inform,1,1,0,0,1
information,1,1,0,0,1
injures,1,1,0,0,1
ink,1,1,0,0,1
inn,1,1,0,0,1
inner,1,1,0,0,1
innovation,1,1,0,0,1
inorganic,1,1,0,0,1
inquire,1,1,0,0,1
inquiry,1,1,0,0,1
inscriptions,1,1,0,0,1
insect,1,1,0,0,1
inside,1,1,0,0,1
instant,1,1,0,0,1
instead,1,1,0,0,1
instruct,1,1,0,0,1
instruction,1,1,0,0,1
instrument,1,1,0,0,1
insult,1,1,0,0,1
insurance,1,1,0,0,1
insurances,1,1,0,0,1
insure,1,1,0,0,1
integrate,1,1,0,0,1
integration,1,1,0,0,1
intend,1,1,0,0,1
intention,1,1,0,0,1
intercompany,1,1,0,0,1
interconnections,1,1,0,0,1
interest,1,1,0,0,1
interested,1,1,0,0,1
interesting,1,1,0,0,1
interface,1,1,0,0,1
interfere,1,1,0,0,1
interference,1,1,0,0,1
interlock,1,1,0,0,1
international,1,1,0,0,1
internationalized,1,1,0,0,1
internet,1,1,0,0,1
interrupt,1,1,0,0,1
interruption,1,1,0,0,1
interview,1,1,0,0,1
into,1,1,0,0,1
introduce,1,1,0,0,1
introduced,1,1,0,0,1
introduction,1,1,0,0,1
invent,1,1,0,0,1
invention,1,1,0,0,1
inventor,1,1,0,0,1
investment,1,1,0,0,1
investors,1,1,0,0,1
invitation,1,1,0,0,1
invite,1,1,0,0,1
involve,1,1,0,0,1
involved,1,1,0,0,1
inward,1,1,0,0,1
inwards,1,1,0,0,1
ios,1,1,0,0,1
iron,1,1,0,0,1
is,1,1,0,0,1
isenberg,1,1,0,0,1
islam,1,1,0,0,1
island,1,1,0,0,1
islands,1,1,0,0,1
islets,1,1,0,0,1
issue,1,1,0,0,1
issues,1,1,0,0,1
it,1,1,0,0,1
it's,1,1,0,0,1
item,1,1,0,0,1
itineraries,1,1,0,0,1
its,1,1,0,0,1
itself,1,1,0,0,1
jacky,1,1,0,0,1
james,1,1,0,0,1
jamison,1,1,0,0,1
january,1,1,0,0,1
jaw,1,1,0,0,1
jealous,1,1,0,0,1
jealousy,1,1,0,0,1
jelly,1,1,0,0,1
jesus,1,1,0,0,1
jewel,1,1,0,0,1
jewelry,1,1,0,0,1
jews'
job,1,1,0,0,1
jobs,1,1,0,0,1
john,1,1,0,0,1
join,1,1,0,0,1
joint,1,1,0,0,1
joke,1,1,0,0,1
jolley,1,1,0,0,1
jonathan,1,1,0,0,1
josh,1,1,0,0,1
joshua,1,1,0,0,1
journal,1,1,0,0,1
journey,1,1,0,0,1
joy,1,1,0,0,1
joys,1,1,0,0,1
judaism,1,1,0,0,1
judaism,1,1,0,0,1
judge,1,1,0,0,1
judgment,1,1,0,0,1
juggles,1,1,0,0,1
juice,1,1,0,0,1
july,1,1,0,0,1
jump,1,1,0,0,1
june,1,1,0,0,1
junkiest,1,1,0,0,1
just,1,1,0,0,1
justice,1,1,0,0,1
justify,1,1,0,0,1
kandt,1,1,0,0,1
kassis,1,1,0,0,1
kay,1,1,0,0,1
kayser,1,1,0,0,1
kee's,1,1,0,0,1
keen,1,1,0,0,1
keep,1,1,0,0,1
kempe,1,1,0,0,1
kerns,1,1,0,0,1
key,1,1,0,0,1
keynes,1,1,0,0,1
kick,1,1,0,0,1
kid,1,1,0,0,1
kids,1,1,0,0,1
kill,1,1,0,0,1
killed,1,1,0,0,1
kilo,1,1,0,0,1
kilogram,1,1,0,0,1
kilometer,1,1,0,0,1
kind,1,1,0,0,1
kinds,1,1,0,0,1
kiner,1,1,0,0,1
king,1,1,0,0,1
kingdom,1,1,0,0,1
kiss,1,1,0,0,1
kissimmee,1,1,0,0,1
kitchen,1,1,0,0,1
knee,1,1,0,0,1
